pos,signal,snr,fspl,label
1494,-89,8.800000191,-94.0304669,0
1495,-79,7.199999809,-87.41396264,0
1496,-101,8.800000191,-91.62739531,0
1497,-94,9,-86.22685397,0
1498,-123,-15.5,-123.7158354,0
1499,-91,10.19999981,-94.0304669,0
1500,-103,11.80000019,-91.62739531,0
1501,-84,10.19999981,-87.41396264,0
1502,-96,10.19999981,-86.22685397,0
1503,-91,9.800000191,-93.13465424,0
1504,-83,10.80000019,-87.41396264,0
1505,-90,8.5,-94.0304669,0
1506,-111,6.800000191,-86.22685397,0
1507,-89,12,-94.0304669,0
1508,-99,10.80000019,-91.62739531,0
1509,-77,9.199999809,-87.41396264,0
1510,-90,11.80000019,-93.13465424,0
1511,-115,7.5,-86.22685397,0
1512,-121,-15.19999981,-123.7158354,0
1513,-89,10.5,-94.0304669,0
1514,-97,11,-91.62739531,0
1515,-91,8.199999809,-93.13465424,0
1516,-91,9.5,-93.13465424,0
1517,-100,10.5,-91.62739531,0
1518,-90,8.800000191,-86.22685397,0
1519,-77,9,-87.41396264,0
1520,-89,9.5,-93.13465424,0
1521,-116,6.5,-86.22685397,0
1522,-89,11.5,-94.0304669,0
1523,-99,10.19999981,-91.62739531,0
1524,-89,10,-86.22685397,0
1525,-100,10.5,-91.62739531,0
1526,-75,9.5,-87.41396264,0
1527,-89,8.800000191,-93.13465424,0
1528,-80,12,-87.41396264,0
1529,-90,9.199999809,-93.13465424,0
1530,-117,6.800000191,-86.22685397,0
1531,-89,11.80000019,-94.0304669,0
1532,-91,10.5,-94.0304669,0
1533,-81,11.5,-87.41396264,0
1534,-101,12.19999981,-91.62739531,0
1535,-91,9.199999809,-93.13465424,0
1536,-91,8.5,-94.0304669,0
1537,-79,6,-87.41396264,0
1538,-100,8.199999809,-91.62739531,0
1539,-91,7.800000191,-93.13465424,0
1540,-95,8.5,-93.13465424,0
1541,-81,11,-87.41396264,0
1542,-101,11,-91.62739531,0
1543,-88,9,-94.0304669,0
1544,-102,10.5,-91.62739531,0
1545,-95,10,-86.22685397,0
1546,-89,8,-94.0304669,0
1547,-88,9.5,-93.13465424,0
1548,-91,9.5,-87.41396264,0
1549,-97,9,-93.13465424,0
1550,-125,7,-86.22685397,0
1551,-103,9.800000191,-91.62739531,0
1552,-93,10,-94.0304669,0
1553,-107,11.5,-91.62739531,0
1554,-99,9.800000191,-86.22685397,0
1555,-84,11,-87.41396264,0
1556,-99,8.199999809,-93.13465424,0
1557,-100,10,-91.62739531,0
1558,-90,10.19999981,-94.0304669,0
1559,-105,9.5,-91.62739531,0
1560,-94,12.80000019,-93.13465424,0
1561,-89,10,-94.0304669,0
1562,-95,12,-86.22685397,0
1563,-78,8.800000191,-87.41396264,0
1564,-103,11.80000019,-91.62739531,0
1565,-108,10.5,-93.13465424,0
1566,-89,10,-94.0304669,0
1567,-126,2,-86.22685397,0
1568,-76,10.19999981,-87.41396264,0
1569,-101,1.799999952,-161.0279992,0
1570,-90,9.800000191,-161.0379892,0
1571,-98,5.5,-161.0365105,0
1572,-97,6.199999809,-161.0318435,0
1573,-105,12.5,-91.37497985,0
1574,-99,4.5,-161.0325052,0
1575,-93,8.5,-161.0379892,0
1576,-104,-2.200000048,-161.0288882,0
1577,-95,12.19999981,-91.37497985,0
1578,-106,-12,-161.0409263,0
1579,-60,13,-101.5564528,0
1580,-37,16,-82.25429307,0
1581,-46,11.5,-86.7420689,0
1582,-43,13.80000019,-95.26701375,0
1583,-41,13.5,-103.3447489,0
1584,-39,11,-95.26701375,0
1585,-48,11,-95.2053063,0
1586,-49,7.5,-86.7420689,0
1587,-47,9.199999809,-100.3270517,0
1588,-28,10.80000019,-97.63663341,0
1589,-27,14.5,-97.63663341,0
1590,-23,12.19999981,-73.46819151,0
1591,-19,12,-75.64561849,0
1592,-17,12.80000019,-152.6387175,0
1593,-19,12.80000019,-74.11338618,0
1594,-1,9.199999809,-152.5951953,0
1595,-21,12.5,-75.64561849,0
1596,-120,-0.5,-116.2511235,0
1597,-59,12.5,-69.90637133,0
1598,-23,13.19999981,-73.46819151,0
1599,-15,13.5,-152.6387175,0
1600,1,10.80000019,-74.96333026,0
1601,7,10.19999981,-152.5951953,0
1602,-90,9.800000191,-73.88533498,0
1603,-4,13,-70.17243133,0
1604,-13,14,-74.11338618,0
1605,-3,8,-74.96333026,0
1606,-23,9,-56.12815786,0
1607,-53,8.800000191,-69.90637133,0
1608,-7,7.199999809,-152.5951953,0
1609,-18,9.5,-73.46819151,0
1610,-36,13.5,-101.6806717,0
1611,-65,8.800000191,-89.35189003,0
1612,-25,13.5,-100.3187918,0
1613,-89,6.800000191,-86.42780299,0
1614,-49,13,-97.66167034,0
1615,-48,14.19999981,-88.13044337,0
1616,-21,14.80000019,-102.6756944,0
1617,-50,16,-97.66167034,0
1618,-30,14.5,-103.6070019,0
1619,-36,13.80000019,-101.6806717,0
1620,-48,14.19999981,-92.01940176,0
1621,-100,11.80000019,-86.95651021,0
1622,-69,13.5,-89.35189003,0
1623,-53,12.80000019,-86.7420689,0
1624,-28,14.19999981,-104.2905992,0
1625,-52,12.5,-97.66167034,0
1626,-35,14.19999981,-101.6806717,0
1627,-41,13,-92.5871104,0
1628,-40,12.19999981,-98.36096901,0
1629,-48,14.80000019,-92.01940176,0
1630,-50,14.80000019,-97.66167034,0
1631,-48,13.80000019,-92.01940176,0
1632,-100,12.5,-86.95651021,0
1633,-25,13.80000019,-100.3187918,0
1634,-48,13.19999981,-86.7420689,0
1635,-67,12.80000019,-89.35189003,0
1636,-51,12.80000019,-97.66167034,0
1637,-48,14.19999981,-94.41209955,0
1638,-42,13.5,-98.36096901,0
1639,-50,13.19999981,-97.66167034,0
1640,-29,13,-104.2905992,0
1641,-55,15.5,-100.4362412,0
1642,-114,-1.200000048,-109.0495069,1
1643,-116,-10.5,-100.0269859,1
1644,-104.5,-10.9000001,-112.8907483,1
1645,-106,2.375,-106.5116287,1
1646,-99.66666667,3.100000064,-92.57385563,1
1647,-112,4.76666673,-96.78122201,1
1648,-104,-9.199999809,-102.5713829,1
1649,-107,5.800000191,-99.81921663,1
1650,-104,-10.19999981,-102.9795122,1
1651,-113,-4.199999809,-99.78513421,1
1652,-120,-3.200000048,-104.5558521,1
1653,-106,-9,-101.6523272,1
1654,-98.25,-4.974999905,-90.07467124,1
1655,-103,-2.5,-99.78513421,1
1656,-102.3333333,-5.933333397,-101.299732,1
1657,-104,-12,-105.8935524,1
1658,-98,-3.666666587,-93.2631809,1
1659,-115,-3.200000048,-100.8399051,1
1660,-113,-9.199999809,-95.47548707,1
1661,-105,-9.800000191,-103.1443011,1
1662,-103,-3,-103.3340003,1
1663,-99,-9,-104.5730653,1
1664,-100,-11.19999981,-94.53410222,1
1665,-106.5454545,2.836363597,-98.80606271,1
1666,-100.8571429,-4.357142883,-94.14086617,1
1667,-105.5,-12,-97.38418213,1
1668,-119,-9.833333333,-102.2585974,1
1669,-115,-7.316666762,-93.8577205,1
1670,-102.5,-7.5,-93.02635091,1
1671,-102,-11.80000019,-101.064442,1
1672,-95,0.6142857139,-81.47809601,1
1673,-104,-6.25999999,-83.84153049,1
1674,-102,0.7333333492,-83.84153049,1
1675,-115.875,0.9625000656,-109.5845657,1
1676,-110.75,-8.875,-81.96999403,1
1677,-112.3333333,2.100000004,-97.73162762,1
1678,-123,-6.199999809,-99.97540327,1
1679,-123,-10.80000019,-93.05723392,1
1680,-114,-3.999999966,-108.1129097,1
1681,-110.3333333,-4,-104.6020434,1
1682,-111.1428571,0.9285713945,-96.34943227,1
1683,-108.8,1.159999943,-111.460214,1
1684,-111,-2,-97.14957135,1
1685,-107.6666667,5.983333309,-90.0706974,1
1686,-114,-7,-90.07467124,1
1687,-108.2,5.939999962,-90.0706974,1
1688,-113,-5,-104.2141768,1
1689,-108,3.5,-99.81921663,1
1690,-116,-6.099999905,-106.5957118,1
1691,-115.4,-4.84000001,-94.27595652,1
1692,-113,1.799999952,-97.96784811,1
1693,-114.5,-2.75,-95.36637742,1
1694,-110,2.75,-99.78513421,1
1695,-117,-4.800000191,-95.97350469,1
1696,-113.5,-3.966666698,-109.0400668,1
1697,-113.5,-5,-96.73576266,1
1698,-115,-5.400000016,-96.56846366,1
1699,-112,-1.5,-108.2439304,1
1700,-112,-0.5,-100.2174309,1
1701,-113,0.5,-94.4666128,1
1702,-117,-3.5,-92.57385563,1
1703,-114,0.5,-99.03065504,1
1704,-110.5,1.5,-98.46009675,1
1705,-115.75,-3.700000107,-96.84233089,1
1706,-112,-3.5,-101.8994122,1
1707,-115,-6.5,-93.2631809,1
1708,-110.5,-0.7499999404,-96.78122201,1
1709,-112,-11,-96.20256105,1
1710,-109.3333333,0.6666666468,-82.10355976,1
1711,-113,-7.5,-100.5024206,1
1712,-111,-5.199999809,-94.3554235,1
1713,-115,-4.800000191,-98.53689347,1
1714,-115.4285714,-6.671428544,-92.14717992,1
1715,-109.7142857,4.042857136,-94.083147,1
1716,-115,-9.833333333,-100.0587216,1
1717,-108.75,3.075000048,-97.32756918,1
1718,-113.25,-3.675000012,-93.8577205,1
1719,-108.5,4.949999988,-98.80606271,1
1720,-115,-10.80000019,-91.54541599,1
1721,-115,-9.199999809,-94.14086617,1
1722,-117.25,-4.775000095,-83.84153049,1
1723,-114,-1.91000001,-109.5845657,1
1724,-115,-0.4999999205,-81.47809601,1
1725,-115.6,-3.960000077,-81.96999403,1
1726,-109,-4.800000191,-97.73162762,1
1727,-117,-10,-97.90034001,1
1728,-98,-9.199999809,-88.47122656,1
1729,-100,0,-84.50097512,1
1730,-101.5,-0.9999999776,-98.18434663,1
1731,-113,2.200000048,-108.6637553,1
1732,-100.5,-0.1500000954,-91.02414617,1
1733,-119.5,-2.849999964,-94.63890614,1
1734,-116,-9.899999619,-94.00934498,1
1735,-96,-5.199999809,-100.6783365,1
1736,-101,-7.5,-104.3972437,1
1737,-103,-6,-106.2511606,1
1738,-120,-5.599999984,-87.57002893,1
1739,-113.3333333,-8.333333333,-90.50713223,1
1740,-95.25,-1.149999987,-81.88616457,1
1741,-113.5,0.150000006,-96.56999401,1
1742,-100,-6.800000191,-96.15035633,1
1743,-114,-1,-83.05016883,1
1744,-98.66666667,5.73333327,-71.79098767,1
1745,-99,-4.599999905,-82.94127629,1
1746,-100,-9.199999809,-86.65548098,1
1747,-114,-6,-90.70279421,1
1748,-105,-9.800000191,-88.45040001,1
1749,-102,-10.19999981,-83.00743037,1
1750,-104,-3.200000048,-94.42704039,1
1751,-118,-7.5,-88.99089536,1
1752,-114,-6.199999809,-85.41034879,1
1753,-114.2222222,0.7777777993,-84.94108746,1
1754,-98.75,-2.774999976,-79.92979641,1
1755,-116,-2.200000048,-94.44221821,1
1756,-114,-8.199999809,-88.45827409,1
1757,-121,-8,-88.74859489,1
1758,-103,-12.5,-94.40612522,1
1759,-104,-9.75,-86.22340959,1
1760,-101,-8.5,-105.4943656,1
1761,-102,-6.23333327,-88.96272581,1
1762,-121.3333333,-2.850000024,-101.8207074,1
1763,-104,-5.499999952,-96.92673896,1
1764,-103.5,-9.900000095,-88.45040001,1
1765,-100.6666667,-7.100000064,-93.85900358,1
1766,-118.6666667,-0.6666666667,-92.35582455,1
1767,-90.4,5.399999952,-82.11479935,1
1768,-104,-11,-100.4708002,1
1769,-105,-11.19999981,-91.08876801,1
1770,-105,-9.199999809,-101.8293851,1
1771,-100,-10.8499999,-95.35181195,1
1772,-105,-9.800000191,-89.64578294,1
1773,-106,-9.800000191,-93.4970194,1
1774,-117,-9.5,-101.8725537,1
1775,-103,-11,-99.49029807,1
1776,-117,-3.799999952,-100.066244,1
1777,-108,3.999999903,-83.19821335,1
1778,-115,-1.5,-93.0838983,1
1779,-113.5,-1.25,-89.38022098,1
1780,-113,-5.800000191,-95.8687782,1
1781,-115,-3.5,-99.41185847,1
1782,-109.6666667,-0.7999999324,-99.96455321,1
1783,-114.6666667,-8.566666603,-108.6211762,1
1784,-113,-4.800000191,-96.17724948,1
1785,-114,-1.200000048,-109.0495069,1
1786,-116,-4.199999809,-94.22906955,1
1787,-113,-8,-100.49845,1
1788,-115,-8.25,-80.19946483,1
1789,-114,-5,-101.1249837,1
1790,-105.5,4.699999809,-83.19821335,1
1791,-113,-3.5,-93.0838983,1
1792,-117,-5.5,-84.87009401,1
1793,-97,10.5,-82.97999413,1
1794,-119,-0.7333332698,-87.57002893,1
1795,-118.5,0.1499999762,-90.50713223,1
1796,-118.1666667,1.416666706,-81.88616457,1
1797,-120.75,-6.099999905,-96.15035633,1
1798,-123,-7,-87.81702266,1
1799,-97.5,2.500000119,-82.94127629,1
1800,-103.5,-8.599999905,-82.59974021,1
1801,-97.2,2.900000009,-90.70279421,1
1802,-102.5,-5.25,-94.42704039,1
1803,-104,-10.19999981,-102.9795122,1
1804,-104,-10.80000019,-86.9779547,1
1805,-102.5,-8.325000048,-86.65548098,1
1806,-103,-10.25,-90.70279421,1
1807,-103.5,-9.900000095,-88.45040001,1
1808,-103,-7.199999809,-90.31142652,1
1809,-94.6,4.859999955,-71.79098767,1
1810,-102,-6.800000191,-88.99089536,1
1811,-104,-11,-85.41034879,1
1812,-102,-9,-94.40612522,1
1813,-104,-9.849999905,-86.22340959,1
1814,-104,-10.19999981,-93.85900358,1
1815,-100,2.5,-103.5871714,1
1816,-89,9.03333346,-74.39618484,1
1817,-104,-10.4000001,-88.96272581,1
1818,-100.5,-1.150000095,-84.94108746,1
1819,-99,2.266666651,-101.8207074,1
1820,-103.3333333,-5.366666794,-105.4943656,1
1821,-104,-9.199999809,-98.81823966,1
1822,-105,-9.800000191,-88.45040001,1
1823,-106,-10.80000019,-85.35243739,1
1824,-104,-8.199999809,-92.86772172,1
1825,-105,-10.80000019,-91.08876801,1
1826,-104,-12.5,-95.35181195,1
1827,-104,-10.80000019,-101.0349305,1
1828,-103,-11,-96.44974512,1
1829,-103,-5.800000191,-91.61443487,1
1830,-101,-0.200000003,-92.35582455,1
1831,-102,-11.5,-89.86984976,1
1832,-115,4.999999881,-87.74014275,1
1833,-105.6666667,-5.73333327,-99.78631059,1
1834,-115,-6.5,-101.6150841,1
1835,-107,-2,-101.6150841,1
1836,-106,5,-102.665693,1
1837,-116,-0.5,-101.6150841,1
1838,-111,-7.800000191,-101.5644846,1
1839,-101.5,-10,-103.3977211,1
1840,-118,-9.5,-104.4664942,1
1841,-102.5,-5.400000095,-92.27261084,1
1842,-99.5,2.900000095,-97.22978476,1
1843,-100,-3.150000095,-97.22978476,1
1844,-115,5.5,-101.8059875,1
1845,-100,-11.5,-96.12707235,1
1846,-104,-1.5,-83.5712838,1
1847,-114,-5.5,-102.8301539,1
1848,-104,-9.5,-100.9079345,1
1849,-99,-4,-101.009613,1
1850,-112.5,-4.849999905,-83.30318933,1
1851,-121,-7.800000191,-101.273066,1
1852,-115,6,-85.97209863,1
1853,-123,-5.5,-96.61630985,1
1854,-101,-5,-108.1407625,1
1855,-69,12.19999981,-57.25105712,1
1856,-101,-3,-98.49352849,1
1857,-114,-4,-102.5303847,1
1858,-104,-5.800000191,-102.1283187,1
1859,-105,-10.5,-97.12659028,1
1860,-115,-3.200000048,-94.10604856,1
1861,-114,-5.5,-85.45976236,1
1862,-101,-3.799999952,-99.08423572,1
1863,-102,-6.199999809,-107.2144741,1
1864,-104,-5.800000191,-98.37691393,1
1865,-112,-0.5,-100.2174309,1
1866,-106,0.8000000119,-105.6611826,1
1867,-95,-3,-97.96788703,1
1868,-109,-7,-86.60632529,1
1869,-114,-5.199999809,-98.92669512,1
1870,-113,-3,-102.4385399,1
1871,-106,-6.199999809,-101.7557614,1
1872,-99.5,0.6999999285,-90.84391621,1
1873,-115,-4.5,-101.4120956,1
1874,-105,-8.800000191,-100.9559235,1
1875,-101,-0.200000003,-92.35582455,1
1876,-106.5,-1.350000024,-108.398145,1
1877,-105,-7.199999809,-74.76316245,1
1878,-99,-4.34000001,-83.0162405,1
1879,-105,-9.900000095,-96.65006272,1
1880,-118,-2.700000022,-95.71190367,1
1881,-115.4285714,-5.342857156,-87.1475008,1
1882,-105,-11,-100.7636498,1
1883,-104,-8.199999809,-98.21976444,1
1884,-117,5.5,-89.8854259,1
1885,-102,-10,-81.77743145,1
1886,-101,-3.799999952,-89.63401559,1
1887,-102,-6,-106.2633269,1
1888,-97,-10.5,-97.94014576,1
1889,-108.5833333,5.891666631,-87.08091485,1
1890,-120,-9.800000191,-103.8693456,1
1891,-119.5,-8.099999905,-94.79001104,1
1892,-114.2,0.7200000167,-83.30318933,1
1893,-88.375,9.824999928,-57.25105712,1
1894,-109.6666667,1,-100.0458193,1
1895,-119,-9.800000191,-83.5712838,1
1896,-115.5,-3.099999905,-99.67400825,1
1897,-111.3333333,4.933333317,-87.79196359,1
1898,-119,-6.5,-95.5653003,1
1899,-116.5,-4.899999999,-97.22978476,1
1900,-114,2.900000016,-99.78631059,1
1901,-118,-3,-97.22978476,1
1902,-72,11,-67.936425,1
1903,-117,-1.5,-107.1808864,1
1904,-117,-9.5,-101.8725537,1
1905,-117.5,-1.5,-102.8301539,1
1906,-118,-3,-101.5644846,1
1907,-120,-9,-108.1407625,1
1908,-118,-4.5,-99.08423572,1
1909,-113.7142857,5.814285687,-86.46255895,1
1910,-120,-2,-90.84391621,1
1911,-117,0.1666666667,-85.45976236,1
1912,-123,-8.800000191,-95.99520854,1
1913,-123,-6.199999809,-89.29559761,1
1914,-117,-3.100000024,-97.96788703,1
1915,-120.5,-5.999999881,-94.77087766,1
1916,-117,3.5,-105.6611826,1
1917,-121.5,-1.899999976,-98.79455162,1
1918,-120.3333333,-7.100000064,-91.42997513,1
1919,-119.6666667,-5.26666673,-90.50906667,1
1920,-120,-4.799999952,-100.4040326,1
1921,-121,0.25,-89.18193838,1
1922,-123,-7,-98.37691393,1
1923,-118.5,0.599999994,-84.85005171,1
1924,-118.6666667,-0.6666666667,-92.35582455,1
1925,-123,-7.5,-99.69266965,1
1926,-117,-0.200000003,-102.4215516,1
1927,-119.3333333,0.8666666349,-86.60632529,1
1928,-117.8,0.7999999523,-86.65862059,1
1929,-121,-3.200000048,-93.84134366,1
1930,-125,-7.800000191,-96.23359644,1
1931,-121,-7.5,-96.35968731,1
1932,-117,4.350000024,-85.87815398,1
1933,-120,-8,-100.9559235,1
1934,-120,-9,-100.4991766,1
1935,-123,-0.200000003,-106.4970754,1
1936,-118,-3.649999976,-88.11893273,1
1937,-121,-7.5,-98.49352849,1
1938,-120.5,-5.5,-103.4075954,1
1939,-121,-8.800000191,-95.87939298,1
1940,-119,-7.199999809,-89.02106932,1
1941,-120,-7.5,-93.04428155,1
1942,-121,-6.800000191,-101.0475589,1
1943,-51.6,12.46000004,-68.00715305,1
1944,-108.5,8,-108.398145,1
1945,-120,-9.199999809,-81.77743145,1
1946,-121,-9.5,-106.2633269,1
1947,-119.7142857,-4.728571449,-83.0162405,1
1948,-119.4,-1.140000001,-95.71190367,1
1949,-121,-7.800000191,-101.273066,1
1950,-117.6666667,-0.4666666985,-87.1475008,1
1951,-120,-10.5,-98.25395754,1
1952,-121,-8,-97.94014576,1
1953,-121,-11.19999981,-99.05604281,1
1954,-93.5,-1.699999899,-127.3601413,1
1955,-111,-2.5,-112.2548511,1
1956,-101,-2.599999905,-100.4665275,1
1957,-101,3.799999952,-98.23397295,1
1958,-104,-6.800000191,-104.0020019,1
1959,-115,-5,-99.55663923,1
1960,-91.5,-9.900000095,-105.2930893,1
1961,-103,-4.5,-163.3619817,1
1962,-112,1,-101.4092585,1
1963,-114,-8.199999809,-106.9605375,1
1964,-107,-1.75,-113.8152711,1
1965,-98,1,-95.31735246,1
1966,-115.4,-7.239999962,-81.50455486,1
1967,-100.25,-7.299999952,-86.26495613,1
1968,-115.5,-8,-100.9373145,1
1969,-123,-6.5,-100.8883769,1
1970,-118.4,-4.039999866,-98.45881597,1
1971,-97.33333333,-4.333333333,-100.7474106,1
1972,-96.33333333,-8.23333327,-92.5777242,1
1973,-102,-9.199999809,-94.19364065,1
1974,-101,-10.19999981,-116.4156945,1
1975,-107.3333333,3.766666651,-105.0162174,1
1976,-109,4,-104.2800933,1
1977,-96,-2.200000048,-105.7147484,1
1978,-111,3.099999905,-107.5271497,1
1979,-95,-0.5,-115.8200867,1
1980,-105,0.7000000253,-106.9184023,1
1981,-76,5.5,-106.7191419,1
1982,-119,-2,-115.2582301,1
1983,-101,-0.75,-90.71959988,1
1984,-105,-3.766666671,-82.19581596,1
1985,-101,2.100000024,-104.8353493,1
1986,-104,2.25,-107.1724208,1
1987,-99.875,3.075000031,-106.5213471,1
1988,-108.3333333,1.600000004,-81.97939085,1
1989,-95.5,5.725000083,-87.30593419,1
1990,-97,8.25,-106.8377501,1
1991,-103,-0.7999999523,-105.9085396,1
1992,-103,-0.2000000129,-105.0840042,1
1993,-104.5,-2.75,-81.4113517,1
1994,-102,-9,-104.0755474,1
1995,-104.2857143,5.828571422,-97.16763864,1
1996,-106.5,-1.299999982,-88.71506416,1
1997,-104,4,-105.9703257,1
1998,-101,-5.599999905,-65.63386197,1
1999,-113,-4.5,-98.30679319,1
2000,-104.5,-1.499999881,-98.22228342,1
2001,-103.5,-0.3999999762,-122.4228275,1
2002,-106,3.25,-104.2469023,1
2003,-102,3.200000012,-107.217073,1
2004,-104.75,0.8999999873,-106.1807543,1
2005,-109,-2,-90.54273648,1
2006,-99.5,5.75,-112.9682138,1
2007,-113.5,-2.350000024,-99.74614253,1
2008,-106,-0.8999999762,-105.2554702,1
2009,-101,5,-105.0285722,1
2010,-111,-0.5,-115.7659949,1
2011,-109,4.099999905,-83.27363871,1
2012,-107,2,-82.07450018,1
2013,-117,-6.650000095,-81.50455486,1
2014,-114.25,-8.262500048,-100.7474106,1
2015,-114,-8.800000191,-98.45881597,1
2016,-122.6923077,-5.676923092,-91.38962752,1
2017,-78.66666667,6.100000064,-91.85805559,1
2018,-90.33333333,-3.666666667,-77.50071057,1
2019,-82,2.399999976,-91.71308348,1
2020,-85.42857143,3.314285687,-81.86702656,1
2021,-81.8,4.539999914,-79.60763753,1
2022,-86.71428571,-1.571428597,-87.79949141,1
2023,-85,3.666666587,-81.59079771,1
2024,-84.75,3.37500006,-115.1640003,1
2025,-86.6,2.7,-105.0162174,1
2026,-82,5.799999964,-79.98820345,1
2027,-91.5,-2.25,-107.5271497,1
2028,-85.66666667,3,-85.88940721,1
2029,-82,6,-106.9639922,1
2030,-86,-3,-87.29518495,1
2031,-83,-1.799999952,-91.72979403,1
2032,-89.75,-1.950000048,-113.921901,1
2033,-85.77777778,2.611111085,-106.9613675,1
2034,-92,-2.200000048,-83.11070919,1
2035,-91,-3.799999952,-115.5470167,1
2036,-84,1.400000006,-106.2482876,1
2037,-93,-0.2333333492,-112.2884294,1
2038,-93.5,-4.900000095,-112.2968669,1
2039,-87,-0.8000000119,-104.6545027,1
2040,-80,3.200000048,-105.7987374,1
2041,-83.66666667,2.433333397,-91.72979403,1
2042,-92,-5,-104.2800933,1
2043,-94,-12.80000019,-105.2628239,1
2044,-87,2.799999952,-106.9184023,1
2045,-90.5,-3.099999905,-82.71122021,1
2046,-91,-0.200000003,-91.85805559,1
2047,-83,-1,-83.15950254,1
2048,-95,-7,-115.8896429,1
