pos,signal,snr,fspl,label
1215,2.00E-11,10.19999981,5.17E-11,0
1216,5.01E-14,-8.800000191,2.53E-13,0
1217,2.00E-13,-16,3.02E-13,0
1218,2.00E-15,-2.799999952,6.43E-13,0
1219,1.26E-15,-7.5,2.70E-13,0
1220,3.16E-12,6.800000191,3.64E-15,0
1221,1.26E-13,10.5,1.65E-16,0
1222,1.00E-15,-3,6.43E-13,0
1223,2.00E-12,13.19999981,1.64E-16,0
1224,5.01E-11,14.19999981,5.17E-11,0
1225,3.98E-14,-10.5,4.02E-13,0
1226,3.16E-13,14,8.41E-12,0
1227,1.26E-13,-11.19999981,7.69E-13,0
1228,6.31E-08,13.19999981,4.03E-12,0
1229,7.94E-11,13,9.46E-12,0
1230,1.26E-12,11.80000019,2.41E-14,0
1231,3.16E-15,-3,6.43E-13,0
1232,2.00E-14,7.5,6.39E-12,0
1233,1.00E-10,11.80000019,9.46E-12,0
1234,1.26E-13,-10.19999981,7.69E-13,0
1235,2.00E-13,10.80000019,8.41E-12,0
1236,3.98E-13,11.80000019,1.65E-16,0
1237,6.31E-08,14.5,4.03E-12,0
1238,7.94E-11,10.80000019,5.17E-11,0
1239,3.98E-14,-15,4.02E-13,0
1240,3.98E-08,12.80000019,1.93E-14,0
1241,3.16E-14,-11,4.02E-13,0
1242,2.00E-08,12.80000019,4.03E-12,0
1243,5.01E-11,10.5,5.17E-11,0
1244,1.26E-12,13,2.77E-14,0
1245,1.26E-12,11.80000019,2.41E-14,0
1246,7.94E-13,10,3.64E-15,0
1247,1.00E-12,9.5,4.47E-16,0
1248,1.58E-12,12.5,1.60E-16,0
1249,1.58E-08,13,4.03E-12,0
1250,5.01E-11,11.19999981,5.17E-11,0
1251,5.01E-10,9.199999809,1.85E-11,0
1252,1.00E-12,11.5,2.91E-14,0
1253,5.01E-13,9,3.44E-16,0
1254,1.58E-12,10.19999981,3.64E-15,0
1255,1.58E-12,12.80000019,4.47E-16,0
1256,2.00E-12,11.19999981,9.46E-12,0
1257,5.01E-14,8.5,6.39E-12,0
1258,3.98E-14,-5.800000191,4.02E-13,0
1259,7.94E-13,10.19999981,3.44E-16,0
1260,3.16E-08,13.19999981,4.03E-12,0
1261,2.00E-13,10,3.43E-16,0
1262,7.94E-13,11.19999981,2.81E-16,0
1263,5.01E-15,10.19999981,3.55E-16,0
1264,3.98E-15,8.5,2.94E-16,0
1265,2.51E-13,10.5,3.17E-16,0
1266,2.51E-12,9.199999809,3.17E-16,0
1267,2.51E-13,8.199999809,3.43E-16,0
1268,5.01E-15,6,3.04E-16,0
1269,1.58E-14,8.800000191,3.55E-16,0
1270,7.94E-14,7.5,3.33E-16,0
1271,6.31E-15,6,3.26E-16,0
1272,6.31E-15,6,2.94E-16,0
1273,5.01E-13,9.800000191,3.17E-16,0
1274,3.98E-09,8.199999809,3.40E-16,0
1275,3.16E-13,8.199999809,3.43E-16,0
1276,6.31E-09,7.199999809,3.40E-16,0
1277,1.26E-13,9.5,5.13E-16,0
1278,1.58E-12,7.800000191,3.17E-16,0
1279,2.51E-13,6,3.43E-16,0
1280,1.00E-12,1.799999952,3.44E-16,0
1281,3.16E-13,9.800000191,5.13E-16,0
1282,3.98E-15,4.800000191,2.86E-16,0
1283,7.94E-15,6.199999809,2.91E-16,0
1284,1.26E-12,7.5,3.44E-16,0
1285,3.16E-13,8.800000191,3.43E-16,0
1286,1.26E-12,10,2.81E-16,0
1287,7.94E-13,8.5,3.44E-16,0
1288,6.31E-15,6.5,2.94E-16,0
1289,1.26E-14,7.199999809,3.55E-16,0
1290,5.01E-14,5,1.41E-15,0
1291,1.58E-14,7.5,3.55E-16,0
1292,7.94E-15,8.5,3.26E-16,0
1293,2.51E-13,8.5,3.43E-16,0
1294,6.31E-15,4,3.40E-16,0
1295,1.00E-13,10,1.41E-15,0
1296,6.31E-14,10.5,5.13E-16,0
1297,2.00E-15,7,9.27E-16,0
1298,7.94E-10,9,3.40E-16,0
1299,1.26E-14,8.5,3.43E-16,0
1300,3.16E-13,10,3.44E-16,0
1301,3.98E-15,3.200000048,2.96E-16,0
1302,3.16E-15,5.5,3.04E-16,0
1303,3.16E-14,8,3.28E-16,0
1304,2.51E-13,8,3.43E-16,0
1305,1.58E-09,8.800000191,3.40E-16,0
1306,3.16E-15,8,3.26E-16,0
1307,5.01E-10,8.5,3.40E-16,0
1308,7.94E-15,8.5,3.33E-16,0
1309,2.00E-13,8.800000191,2.81E-16,0
1310,6.31E-14,10.19999981,5.13E-16,0
1311,2.00E-14,8.5,4.77E-12,0
1312,3.16E-14,10.19999981,3.33E-16,0
1313,3.16E-14,7.800000191,4.35E-16,0
1314,7.94E-15,7.5,1.82E-16,0
1315,1.58E-12,7.800000191,2.66E-14,0
1316,5.01E-14,8,1.52E-15,0
1317,3.16E-13,7,2.71E-14,0
1318,1.58E-14,7.800000191,1.52E-15,0
1319,3.16E-10,9.800000191,2.37E-14,0
1320,1.26E-13,8.800000191,4.92E-16,0
1321,7.94E-15,7.800000191,8.50E-15,0
1322,5.01E-14,8.199999809,4.35E-16,0
1323,3.16E-14,10.5,3.33E-16,0
1324,1.26E-13,9,3.70E-14,0
1325,3.16E-16,-13,2.87E-14,0
1326,7.94E-14,7.800000191,1.84E-16,0
1327,3.16E-10,8,2.37E-14,0
1328,5.01E-15,-2.5,2.74E-14,0
1329,5.01E-13,7.5,2.71E-14,0
1330,1.00E-12,9,2.66E-14,0
1331,2.51E-14,8.199999809,1.52E-15,0
1332,1.58E-14,6.800000191,8.50E-15,0
1333,3.16E-10,10.5,2.37E-14,0
1334,1.26E-12,9.199999809,2.66E-14,0
1335,6.31E-14,8.5,2.71E-14,0
1336,0.0002511886432,12,5.24E-16,0
1337,0.0001995262315,14,5.24E-16,0
1338,0.0001995262315,12,5.24E-16,0
1339,0.0002511886432,13.80000019,5.24E-16,0
1340,0.000316227766,13.5,5.24E-16,0
1341,0.000316227766,12,5.24E-16,0
1342,6.31E-14,-15.5,1.91E-13,0
1343,7.94E-05,13.80000019,5.24E-16,0
1344,0.0001258925412,12.5,5.24E-16,0
1345,0.0002511886432,12.80000019,5.24E-16,0
1346,2.51E-10,10,8.68E-15,0
1347,3.16E-13,10.80000019,1.99E-16,0
1348,2.00E-13,11.5,1.54E-16,0
1349,7.94E-09,10.19999981,1.53E-14,0
1350,2.00E-11,10,1.07E-14,0
1351,5.01E-16,-14.19999981,4.11E-16,0
1352,5.01E-13,10.5,1.02E-12,0
1353,1.26E-12,10,1.82E-13,0
1354,1.00E-12,9.800000191,1.66E-13,0
1355,5.01E-12,9.5,6.42E-13,0
1356,5.01E-16,-8.800000191,4.24E-16,0
1357,1.26E-12,8.199999809,1.02E-12,0
1358,3.16E-16,-16,4.33E-16,0
1359,1.26E-13,8.800000191,1.02E-12,0
1360,2.51E-13,10,1.82E-13,0
1361,3.16E-16,-9.199999809,4.24E-16,0
1362,2.00E-13,8.5,1.66E-13,0
1363,5.01E-13,10.5,1.82E-13,0
1364,3.98E-12,9,6.42E-13,0
1365,7.94E-14,7,4.13E-13,0
1366,5.01E-16,-15.19999981,4.33E-16,0
1367,7.94E-13,10.5,1.66E-13,0
1368,2.51E-13,10.19999981,1.82E-13,0
1369,3.16E-14,11.19999981,4.13E-13,0
1370,3.98E-16,-8.199999809,4.24E-16,0
1371,2.00E-12,8.800000191,1.66E-13,0
1372,6.31E-13,9.800000191,1.02E-12,0
1373,3.16E-16,-16,4.33E-16,0
1374,1.00E-12,9,1.66E-13,0
1375,3.16E-13,11.19999981,1.82E-13,0
1376,5.01E-14,10.5,4.13E-13,0
1377,3.16E-16,-8.800000191,4.24E-16,0
1378,1.26E-13,11.5,1.82E-13,0
1379,3.16E-16,-16.79999924,4.33E-16,0
1380,3.98E-13,9.800000191,1.66E-13,0
1381,3.16E-14,11.5,4.13E-13,0
1382,2.00E-13,9,1.66E-13,0
1383,1.26E-13,10.19999981,1.02E-12,0
1384,5.01E-16,-17,4.33E-16,0
1385,2.00E-14,11.5,4.13E-13,0
1386,3.16E-16,-8.199999809,4.24E-16,0
1387,2.00E-13,12.5,1.82E-13,0
1388,1.26E-12,10,6.42E-13,0
1389,5.01E-16,-11.80000019,4.24E-16,0
1390,1.00E-12,9.800000191,1.66E-13,0
1391,3.16E-16,-8.5,4.24E-16,0
1392,5.01E-13,9.199999809,1.66E-13,0
1393,2.00E-13,11,1.82E-13,0
1394,5.01E-16,-14.5,4.33E-16,0
1395,2.00E-12,9.800000191,6.42E-13,0
1396,7.94E-16,-8,4.24E-16,0
1397,6.31E-14,10.19999981,4.13E-13,0
1398,1.26E-12,9.5,1.82E-13,0
1399,1.00E-12,8.5,1.66E-13,0
1400,7.94E-16,-14.19999981,4.33E-16,0
1401,1.00E-13,8.199999809,4.13E-13,0
1402,5.01E-13,8.5,1.82E-13,0
1403,3.98E-16,-16.20000076,4.33E-16,0
1404,3.98E-12,5.800000191,6.42E-13,0
1405,7.94E-16,-9.800000191,4.24E-16,0
1406,1.00E-12,9.5,1.66E-13,0
1407,3.16E-14,8.800000191,4.13E-13,0
1408,5.01E-16,-16.79999924,4.33E-16,0
1409,7.94E-16,-7.800000191,4.24E-16,0
1410,3.98E-12,10,6.42E-13,0
1411,6.31E-16,-9.5,4.24E-16,0
1412,3.98E-12,9.800000191,6.42E-13,0
1413,3.98E-13,11.80000019,1.82E-13,0
1414,1.26E-12,8,1.66E-13,0
1415,1.26E-13,9.5,1.82E-13,0
1416,1.26E-13,9.199999809,1.66E-13,0
1417,1.26E-12,10.5,6.42E-13,0
1418,3.16E-16,-9.5,4.24E-16,0
1419,7.94E-14,8.199999809,1.66E-13,0
1420,2.00E-14,11.5,4.13E-13,0
1421,6.31E-16,-9.800000191,4.24E-16,0
1422,5.01E-13,9.5,6.42E-13,0
1423,3.16E-13,8,6.42E-13,0
1424,2.00E-14,11.80000019,4.13E-13,0
1425,5.01E-14,11.19999981,1.82E-13,0
1426,7.94E-14,9.5,1.66E-13,0
1427,3.16E-16,-10,4.24E-16,0
1428,3.16E-13,11.19999981,1.82E-13,0
1429,7.94E-16,-15.19999981,4.33E-16,0
1430,3.98E-12,9.199999809,6.42E-13,0
1431,3.98E-16,-9.800000191,4.24E-16,0
1432,1.26E-12,8.5,1.66E-13,0
1433,3.16E-14,11.19999981,4.13E-13,0
1434,3.98E-16,-9.800000191,4.24E-16,0
1435,2.00E-12,9,1.66E-13,0
1436,3.16E-13,10.19999981,1.82E-13,0
1437,3.16E-12,9.5,6.42E-13,0
1438,7.94E-16,-14.80000019,4.33E-16,0
1439,1.26E-12,10.19999981,1.82E-13,0
1440,1.00E-15,-8.800000191,4.24E-16,0
1441,7.94E-13,10.5,1.66E-13,0
1442,1.00E-12,9.5,6.42E-13,0
1443,3.98E-13,9.800000191,1.66E-13,0
1444,3.98E-16,-9.800000191,4.24E-16,0
1445,7.94E-14,10,4.13E-13,0
1446,3.16E-12,8,6.42E-13,0
1447,7.94E-14,7.800000191,4.13E-13,0
1448,5.01E-16,-9,4.24E-16,0
1449,1.00E-12,10,1.66E-13,0
1450,3.16E-13,10,1.66E-13,0
1451,5.01E-14,10.19999981,1.82E-13,0
1452,5.01E-16,-8.800000191,4.24E-16,0
1453,2.00E-14,11.80000019,4.13E-13,0
1454,5.01E-14,9.199999809,1.82E-13,0
1455,2.00E-13,11.19999981,1.66E-13,0
1456,5.01E-16,-9,4.24E-16,0
1457,2.00E-13,6.5,6.42E-13,0
1458,3.16E-16,-9.199999809,4.24E-16,0
1459,3.16E-13,10.19999981,1.82E-13,0
1460,3.98E-13,11,1.82E-13,0
1461,3.16E-13,11.80000019,6.42E-13,0
1462,6.31E-14,8.5,4.13E-13,0
1463,6.31E-16,-14.80000019,4.33E-16,0
1464,5.01E-16,-9,4.24E-16,0
1465,5.01E-16,-15,4.33E-16,0
1466,3.16E-16,-9.800000191,4.24E-16,0
1467,2.00E-12,11.19999981,6.42E-13,0
1468,3.98E-13,7.199999809,4.13E-13,0
1469,1.00E-12,10.19999981,1.66E-13,0
1470,7.94E-13,7.800000191,6.42E-13,0
1471,5.01E-16,-9.5,4.24E-16,0
1472,1.26E-12,9.800000191,1.66E-13,0
1473,3.98E-13,8.800000191,1.82E-13,0
1474,1.00E-12,7,4.13E-13,0
1475,5.01E-16,-14,4.25E-16,0
1476,7.94E-16,7,2.38E-12,0
1477,7.94E-14,11.19999981,6.87E-13,0
1478,2.00E-13,12.5,3.95E-13,0
1479,5.01E-13,11.5,4.86E-13,0
1480,1.26E-13,11.19999981,6.87E-13,0
1481,1.00E-15,7,2.38E-12,0
1482,3.98E-16,-14.19999981,4.25E-16,0
1483,1.26E-12,12.5,3.95E-13,0
1484,7.94E-12,10.19999981,1.81E-12,0
1485,3.16E-13,11.80000019,4.86E-13,0
1486,3.98E-12,11.80000019,1.81E-12,0
1487,3.16E-13,11.19999981,2.38E-12,0
1488,5.01E-14,12.19999981,6.87E-13,0
1489,3.16E-16,-11.80000019,4.25E-16,0
1490,2.00E-13,11,4.86E-13,0
1491,1.26E-13,8.800000191,6.87E-13,0
1492,1.00E-12,7.5,4.86E-13,0
1493,1.00E-12,7.800000191,2.38E-12,0
1494,1.26E-12,8.800000191,3.95E-13,0
1495,1.26E-11,7.199999809,1.81E-12,0
1496,7.94E-14,8.800000191,6.87E-13,0
1497,3.98E-13,9,2.38E-12,0
1498,5.01E-16,-15.5,4.25E-16,0
1499,7.94E-13,10.19999981,3.95E-13,0
1500,5.01E-14,11.80000019,6.87E-13,0
1501,3.98E-12,10.19999981,1.81E-12,0
1502,2.51E-13,10.19999981,2.38E-12,0
1503,7.94E-13,9.800000191,4.86E-13,0
1504,5.01E-12,10.80000019,1.81E-12,0
1505,1.00E-12,8.5,3.95E-13,0
1506,7.94E-15,6.800000191,2.38E-12,0
1507,1.26E-12,12,3.95E-13,0
1508,1.26E-13,10.80000019,6.87E-13,0
1509,2.00E-11,9.199999809,1.81E-12,0
1510,1.00E-12,11.80000019,4.86E-13,0
1511,3.16E-15,7.5,2.38E-12,0
1512,7.94E-16,-15.19999981,4.25E-16,0
1513,1.26E-12,10.5,3.95E-13,0
1514,2.00E-13,11,6.87E-13,0
1515,7.94E-13,8.199999809,4.86E-13,0
1516,7.94E-13,9.5,4.86E-13,0
1517,1.00E-13,10.5,6.87E-13,0
1518,1.00E-12,8.800000191,2.38E-12,0
1519,2.00E-11,9,1.81E-12,0
1520,1.26E-12,9.5,4.86E-13,0
1521,2.51E-15,6.5,2.38E-12,0
1522,1.26E-12,11.5,3.95E-13,0
1523,1.26E-13,10.19999981,6.87E-13,0
1524,1.26E-12,10,2.38E-12,0
1525,1.00E-13,10.5,6.87E-13,0
1526,3.16E-11,9.5,1.81E-12,0
1527,1.26E-12,8.800000191,4.86E-13,0
1528,1.00E-11,12,1.81E-12,0
1529,1.00E-12,9.199999809,4.86E-13,0
1530,2.00E-15,6.800000191,2.38E-12,0
1531,1.26E-12,11.80000019,3.95E-13,0
1532,7.94E-13,10.5,3.95E-13,0
1533,7.94E-12,11.5,1.81E-12,0
1534,7.94E-14,12.19999981,6.87E-13,0
1535,7.94E-13,9.199999809,4.86E-13,0
1536,7.94E-13,8.5,3.95E-13,0
1537,1.26E-11,6,1.81E-12,0
1538,1.00E-13,8.199999809,6.87E-13,0
1539,7.94E-13,7.800000191,4.86E-13,0
1540,3.16E-13,8.5,4.86E-13,0
1541,7.94E-12,11,1.81E-12,0
1542,7.94E-14,11,6.87E-13,0
1543,1.58E-12,9,3.95E-13,0
1544,6.31E-14,10.5,6.87E-13,0
1545,3.16E-13,10,2.38E-12,0
1546,1.26E-12,8,3.95E-13,0
1547,1.58E-12,9.5,4.86E-13,0
1548,7.94E-13,9.5,1.81E-12,0
1549,2.00E-13,9,4.86E-13,0
1550,3.16E-16,7,2.38E-12,0
1551,5.01E-14,9.800000191,6.87E-13,0
1552,5.01E-13,10,3.95E-13,0
1553,2.00E-14,11.5,6.87E-13,0
1554,1.26E-13,9.800000191,2.38E-12,0
1555,3.98E-12,11,1.81E-12,0
1556,1.26E-13,8.199999809,4.86E-13,0
1557,1.00E-13,10,6.87E-13,0
1558,1.00E-12,10.19999981,3.95E-13,0
1559,3.16E-14,9.5,6.87E-13,0
1560,3.98E-13,12.80000019,4.86E-13,0
1561,1.26E-12,10,3.95E-13,0
1562,3.16E-13,12,2.38E-12,0
1563,1.58E-11,8.800000191,1.81E-12,0
1564,5.01E-14,11.80000019,6.87E-13,0
1565,1.58E-14,10.5,4.86E-13,0
1566,1.26E-12,10,3.95E-13,0
1567,2.51E-16,2,2.38E-12,0
1568,2.51E-11,10.19999981,1.81E-12,0
1569,7.94E-14,1.799999952,7.89E-20,0
1570,1.00E-12,9.800000191,7.87E-20,0
1571,1.58E-13,5.5,7.88E-20,0
1572,2.00E-13,6.199999809,7.89E-20,0
1573,3.16E-14,12.5,7.29E-13,0
1574,1.26E-13,4.5,7.88E-20,0
1575,5.01E-13,8.5,7.87E-20,0
1576,3.98E-14,-2.200000048,7.89E-20,0
1577,3.16E-13,12.19999981,7.29E-13,0
1578,2.51E-14,-12,7.87E-20,0
1579,1.00E-09,13,6.99E-14,0
1580,2.00E-07,16,5.95E-12,0
1581,2.51E-08,11.5,2.12E-12,0
1582,5.01E-08,13.80000019,2.97E-13,0
1583,7.94E-08,13.5,4.63E-14,0
1584,1.26E-07,11,2.97E-13,0
1585,1.58E-08,11,3.02E-13,0
1586,1.26E-08,7.5,2.12E-12,0
1587,2.00E-08,9.199999809,9.27E-14,0
1588,1.58E-06,10.80000019,1.72E-13,0
1589,2.00E-06,14.5,1.72E-13,0
1590,5.01E-06,12.19999981,4.50E-11,0
1591,1.26E-05,12,2.73E-11,0
1592,2.00E-05,12.80000019,5.45E-19,0
1593,1.26E-05,12.80000019,3.88E-11,0
1594,0.0007943282347,9.199999809,5.50E-19,0
1595,7.94E-06,12.5,2.73E-11,0
1596,1.00E-15,-0.5,2.37E-15,0
1597,1.26E-09,12.5,1.02E-10,0
1598,5.01E-06,13.19999981,4.50E-11,0
1599,3.16E-05,13.5,5.45E-19,0
1600,0.001258925412,10.80000019,3.19E-11,0
1601,0.005011872336,10.19999981,5.50E-19,0
1602,1.00E-12,9.800000191,4.09E-11,0
1603,0.0003981071706,13,9.61E-11,0
1604,5.01E-05,14,3.88E-11,0
1605,0.0005011872336,8,3.19E-11,0
1606,5.01E-06,9,2.44E-09,0
1607,5.01E-09,8.800000191,1.02E-10,0
1608,0.0001995262315,7.199999809,5.50E-19,0
1609,1.58E-05,9.5,4.50E-11,0
1610,2.51E-07,13.5,6.79E-14,0
1611,3.16E-10,8.800000191,1.16E-12,0
1612,3.16E-06,13.5,9.29E-14,0
1613,1.26E-12,6.800000191,2.28E-12,0
1614,1.26E-08,13,1.71E-13,0
1615,1.58E-08,14.19999981,1.54E-12,0
1616,7.94E-06,14.80000019,5.40E-14,0
1617,1.00E-08,16,1.71E-13,0
1618,1.00E-06,14.5,4.36E-14,0
1619,2.51E-07,13.80000019,6.79E-14,0
1620,1.58E-08,14.19999981,6.28E-13,0
1621,1.00E-13,11.80000019,2.02E-12,0
1622,1.26E-10,13.5,1.16E-12,0
1623,5.01E-09,12.80000019,2.12E-12,0
1624,1.58E-06,14.19999981,3.72E-14,0
1625,6.31E-09,12.5,1.71E-13,0
1626,3.16E-07,14.19999981,6.79E-14,0
1627,7.94E-08,13,5.51E-13,0
1628,1.00E-07,12.19999981,1.46E-13,0
1629,1.58E-08,14.80000019,6.28E-13,0
1630,1.00E-08,14.80000019,1.71E-13,0
1631,1.58E-08,13.80000019,6.28E-13,0
1632,1.00E-13,12.5,2.02E-12,0
1633,3.16E-06,13.80000019,9.29E-14,0
1634,1.58E-08,13.19999981,2.12E-12,0
1635,2.00E-10,12.80000019,1.16E-12,0
1636,7.94E-09,12.80000019,1.71E-13,0
1637,1.58E-08,14.19999981,3.62E-13,0
1638,6.31E-08,13.5,1.46E-13,0
1639,1.00E-08,13.19999981,1.71E-13,0
1640,1.26E-06,13,3.72E-14,0
1641,3.16E-09,15.5,9.04E-14,0
1642,3.98E-15,-1.200000048,1.24E-14,1
1643,2.51E-15,-10.5,9.94E-14,1
1644,3.55E-14,-10.9000001,5.14E-15,1
1645,2.51E-14,2.375,2.23E-14,1
1646,1.08E-13,3.100000064,5.53E-13,1
1647,6.31E-15,4.76666673,2.10E-13,1
1648,3.98E-14,-9.199999809,5.53E-14,1
1649,2.00E-14,5.800000191,1.04E-13,1
1650,3.98E-14,-10.19999981,5.04E-14,1
1651,5.01E-15,-4.199999809,1.05E-13,1
1652,1.00E-15,-3.200000048,3.50E-14,1
1653,2.51E-14,-9,6.84E-14,1
1654,1.50E-13,-4.974999905,9.83E-13,1
1655,5.01E-14,-2.5,1.05E-13,1
1656,5.84E-14,-5.933333397,7.41E-14,1
1657,3.98E-14,-12,2.57E-14,1
1658,1.58E-13,-3.666666587,4.72E-13,1
1659,3.16E-15,-3.200000048,8.24E-14,1
1660,5.01E-15,-9.199999809,2.83E-13,1
1661,3.16E-14,-9.800000191,4.85E-14,1
1662,5.01E-14,-3,4.64E-14,1
1663,1.26E-13,-9,3.49E-14,1
1664,1.00E-13,-11.19999981,3.52E-13,1
1665,2.22E-14,2.836363597,1.32E-13,1
1666,8.21E-14,-4.357142883,3.85E-13,1
1667,2.82E-14,-12,1.83E-13,1
1668,1.26E-15,-9.833333333,5.94E-14,1
1669,3.16E-15,-7.316666762,4.11E-13,1
1670,5.62E-14,-7.5,4.98E-13,1
1671,6.31E-14,-11.80000019,7.83E-14,1
1672,3.16E-13,0.6142857139,7.12E-12,1
1673,3.98E-14,-6.25999999,4.13E-12,1
1674,6.31E-14,0.7333333492,4.13E-12,1
1675,2.59E-15,0.9625000656,1.10E-14,1
1676,8.41E-15,-8.875,6.35E-12,1
1677,5.84E-15,2.100000004,1.69E-13,1
1678,5.01E-16,-6.199999809,1.01E-13,1
1679,5.01E-16,-10.80000019,4.95E-13,1
1680,3.98E-15,-3.999999966,1.54E-14,1
1681,9.26E-15,-4,3.47E-14,1
1682,7.69E-15,0.9285713945,2.32E-13,1
1683,1.32E-14,1.159999943,7.14E-15,1
1684,7.94E-15,-2,1.93E-13,1
1685,1.71E-14,5.983333309,9.84E-13,1
1686,3.98E-15,-7,9.83E-13,1
1687,1.51E-14,5.939999962,9.84E-13,1
1688,5.01E-15,-5,3.79E-14,1
1689,1.58E-14,3.5,1.04E-13,1
1690,2.51E-15,-6.099999905,2.19E-14,1
1691,2.88E-15,-4.84000001,3.74E-13,1
1692,5.01E-15,1.799999952,1.60E-13,1
1693,3.55E-15,-2.75,2.91E-13,1
1694,1.00E-14,2.75,1.05E-13,1
1695,2.00E-15,-4.800000191,2.53E-13,1
1696,4.47E-15,-3.966666698,1.25E-14,1
1697,4.47E-15,-5,2.12E-13,1
1698,3.16E-15,-5.400000016,2.20E-13,1
1699,6.31E-15,-1.5,1.50E-14,1
1700,6.31E-15,-0.5,9.51E-14,1
1701,5.01E-15,0.5,3.58E-13,1
1702,2.00E-15,-3.5,5.53E-13,1
1703,3.98E-15,0.5,1.25E-13,1
1704,8.91E-15,1.5,1.43E-13,1
1705,2.66E-15,-3.700000107,2.07E-13,1
1706,6.31E-15,-3.5,6.46E-14,1
1707,3.16E-15,-6.5,4.72E-13,1
1708,8.91E-15,-0.7499999404,2.10E-13,1
1709,6.31E-15,-11,2.40E-13,1
1710,1.17E-14,0.6666666468,6.16E-12,1
1711,5.01E-15,-7.5,8.91E-14,1
1712,7.94E-15,-5.199999809,3.67E-13,1
1713,3.16E-15,-4.800000191,1.40E-13,1
1714,2.87E-15,-6.671428544,6.10E-13,1
1715,1.07E-14,4.042857136,3.91E-13,1
1716,3.16E-15,-9.833333333,9.87E-14,1
1717,1.33E-14,3.075000048,1.85E-13,1
1718,4.73E-15,-3.675000012,4.11E-13,1
1719,1.41E-14,4.949999988,1.32E-13,1
1720,3.16E-15,-10.80000019,7.01E-13,1
1721,3.16E-15,-9.199999809,3.85E-13,1
1722,1.88E-15,-4.775000095,4.13E-12,1
1723,3.98E-15,-1.91000001,1.10E-14,1
1724,3.16E-15,-0.4999999205,7.12E-12,1
1725,2.75E-15,-3.960000077,6.35E-12,1
1726,1.26E-14,-4.800000191,1.69E-13,1
1727,2.00E-15,-10,1.62E-13,1
1728,1.58E-13,-9.199999809,1.42E-12,1
1729,1.00E-13,0,3.55E-12,1
1730,7.08E-14,-0.9999999776,1.52E-13,1
1731,5.01E-15,2.200000048,1.36E-14,1
1732,8.91E-14,-0.1500000954,7.90E-13,1
1733,1.12E-15,-2.849999964,3.44E-13,1
1734,2.51E-15,-9.899999619,3.97E-13,1
1735,2.51E-13,-5.199999809,8.55E-14,1
1736,7.94E-14,-7.5,3.63E-14,1
1737,5.01E-14,-6,2.37E-14,1
1738,1.00E-15,-5.599999984,1.75E-12,1
1739,4.64E-15,-8.333333333,8.90E-13,1
1740,2.99E-13,-1.149999987,6.48E-12,1
1741,4.47E-15,0.150000006,2.20E-13,1
1742,1.00E-13,-6.800000191,2.43E-13,1
1743,3.98E-15,-1,4.95E-12,1
1744,1.36E-13,5.73333327,6.62E-11,1
1745,1.26E-13,-4.599999905,5.08E-12,1
1746,1.00E-13,-9.199999809,2.16E-12,1
1747,3.98E-15,-6,8.51E-13,1
1748,3.16E-14,-9.800000191,1.43E-12,1
1749,6.31E-14,-10.19999981,5.00E-12,1
1750,3.98E-14,-3.200000048,3.61E-13,1
1751,1.58E-15,-7.5,1.26E-12,1
1752,3.98E-15,-6.199999809,2.88E-12,1
1753,3.78E-15,0.7777777993,3.21E-12,1
1754,1.33E-13,-2.774999976,1.02E-11,1
1755,2.51E-15,-2.200000048,3.60E-13,1
1756,3.98E-15,-8.199999809,1.43E-12,1
1757,7.94E-16,-8,1.33E-12,1
1758,5.01E-14,-12.5,3.63E-13,1
1759,3.98E-14,-9.75,2.39E-12,1
1760,7.94E-14,-8.5,2.82E-14,1
1761,6.31E-14,-6.23333327,1.27E-12,1
1762,7.36E-16,-2.850000024,6.58E-14,1
1763,3.98E-14,-5.499999952,2.03E-13,1
1764,4.47E-14,-9.900000095,1.43E-12,1
1765,8.58E-14,-7.100000064,4.11E-13,1
1766,1.36E-15,-0.6666666667,5.81E-13,1
1767,9.12E-13,5.399999952,6.14E-12,1
1768,3.98E-14,-11,8.97E-14,1
1769,3.16E-14,-11.19999981,7.78E-13,1
1770,3.16E-14,-9.199999809,6.56E-14,1
1771,1.00E-13,-10.8499999,2.92E-13,1
1772,3.16E-14,-9.800000191,1.08E-12,1
1773,2.51E-14,-9.800000191,4.47E-13,1
1774,2.00E-15,-9.5,6.50E-14,1
1775,5.01E-14,-11,1.12E-13,1
1776,2.00E-15,-3.799999952,9.85E-14,1
1777,1.58E-14,3.999999903,4.79E-12,1
1778,3.16E-15,-1.5,4.92E-13,1
1779,4.47E-15,-1.25,1.15E-12,1
1780,5.01E-15,-5.800000191,2.59E-13,1
1781,3.16E-15,-3.5,1.15E-13,1
1782,1.08E-14,-0.7999999324,1.01E-13,1
1783,3.41E-15,-8.566666603,1.37E-14,1
1784,5.01E-15,-4.800000191,2.41E-13,1
1785,3.98E-15,-1.200000048,1.24E-14,1
1786,2.51E-15,-4.199999809,3.78E-13,1
1787,5.01E-15,-8,8.92E-14,1
1788,3.16E-15,-8.25,9.55E-12,1
1789,3.98E-15,-5,7.72E-14,1
1790,2.82E-14,4.699999809,4.79E-12,1
1791,5.01E-15,-3.5,4.92E-13,1
1792,2.00E-15,-5.5,3.26E-12,1
1793,2.00E-13,10.5,5.04E-12,1
1794,1.26E-15,-0.7333332698,1.75E-12,1
1795,1.41E-15,0.1499999762,8.90E-13,1
1796,1.53E-15,1.416666706,6.48E-12,1
